noise_strength,dataset,algorithm,status,n_features,r2,rmse,complexity,complexity_unified,seconds,error,expr
0.001,557_analcatdata_apnea1,MRGPRegressor,ok,3.0,0.5474484658083093,2149.6724109558795,428.0,142.0,3151.7,,"div(sub(quart(div(div(cube(X2), sub(sub(quart(div(X1, quart(sub(sin(X1), X2)))), div(div(X1, square(log(X3))), X1)), X2)), quart(sub(X1, X2)))), div(div(cube(cube(X3)), div(quart(sqrt(square(cube(X3)))), div(sub(sin(X1), cos(sqrt(log(X1)))), log(sin(exp(sub(X2, square(log(div(div(div(sin(X1), sub(X1, X2)), quart(quart(div(X2, sub(sin(X1), X2))))), log(div(quart(quart(log(sub(X1, X2)))), div(quart(sqrt(square(cube(X3)))), div(sub(sin(quart(div(div(sin(X2), sub(X1, X2)), div(sub(quart(div(X1, sub(sin(X1), X2))), X3), sub(X3, X1))))), cos(sqrt(log(X1)))), log(sin(exp(sub(X2, square(log(sub(sin(X1), X2))))))))))))))))))))), cube(cube(X3)))), div(square(sqrt(X3)), square(sin(exp(sub(X2, square(log(sub(sin(X1), X2)))))))))"
0.01,557_analcatdata_apnea1,MRGPRegressor,ok,3.0,0.8933903139847521,1043.3657928320288,431.0,143.0,3124.9,,"div(quart(quart(div(X2, log(X1)))), div(quart(sqrt(sin(X1))), div(sub(quart(div(div(sin(X1), sub(X1, X2)), log(log(cos(div(div(X1, sub(div(quart(quart(div(X3, log(mul(sub(exp(X2), cos(X1)), X1))))), div(X2, div(sub(quart(div(div(sin(X1), sub(X1, X2)), log(log(X2)))), sub(X1, X2)), log(sin(exp(X3)))))), X2)), log(log(div(X1, X3))))))))), div(div(div(quart(div(div(X1, sub(sin(X1), X2)), log(log(div(X1, X3))))), sub(mul(mul(exp(X3), X1), quart(cube(X3))), X2)), log(div(cube(quart(log(X2))), sqrt(X1)))), div(div(X1, div(div(quart(sqrt(X2)), sub(sin(X1), X2)), add(sub(sub(X2, X2), sqrt(X2)), div(log(X3), exp(X3))))), log(quart(sub(X2, X1)))))), add(log(cube(X3)), add(mul(X2, X2), sqrt(X2))))))"
0.1,557_analcatdata_apnea1,MRGPRegressor,ok,3.0,0.980213430134698,449.4936060793607,434.0,144.0,3036.2,,"div(quart(div(div(div(exp(X1), sub(sin(X1), X2)), div(quart(exp(sin(exp(X1)))), div(quart(sqrt(square(log(X3)))), div(sub(quart(div(div(sin(div(div(sin(X1), sub(X1, X2)), log(sub(exp(X2), cos(cos(exp(cube(X1)))))))), div(square(mul(add(cos(X2), X1), cos(mul(sub(X3, X2), div(cube(X1), log(sin(exp(square(X3))))))))), div(quart(sqrt(square(sin(X1)))), div(sub(quart(div(div(sin(X1), sub(X1, X2)), log(log(X2)))), cos(X1)), log(sin(exp(sin(square(X3))))))))), log(quart(sub(sin(X1), X2))))), cos(sqrt(log(sin(cube(mul(add(cos(exp(X3)), X3), cos(mul(sub(X3, X2), div(sub(quart(div(div(sin(X1), sub(X1, X2)), log(sub(exp(X2), X2)))), X2), log(sin(exp(square(X3)))))))))))))), log(sin(exp(sin(X2)))))))), X3)), quart(square(X2)))"
0.0,557_analcatdata_apnea1,OperonRegressor,ok,3.0,0.8450230757415627,1257.97433468575,92.0,93.0,49.1,,((-0.2011517137) + (0.9450483322 * ((((((sin((0.0528394952 * X2)) - cos((10.7368326187 * X3))) * ((sin((27.4397449493 * X1)) * sin(((-3.7837297916) * X1))) - ((0.0360944904 * X3) - ((-0.8289906979) * X1)))) - ((-0.0732685328) * X2)) ^ 2) * ((cos((11.3613634109 * X3)) - ((-2.5225396156) * X1)) * ((sin(((((-0.0010723417) * X3) - ((-2.2252109051) * X1)) - ((-1.1588127613) * X2))) - sin(((-1.4799114466) * X2))) - (0.1795091331 * X2)))) * ((((-3.5509054661) * X2) - (((sin(((-0.1548381448) * X1)) - cos((9.4224710464 * X3))) - ((-0.1314342767) * X3)) + 2.0097649097)) * sin(((-2.2971293926) * X2))))))
0.001,557_analcatdata_apnea1,OperonRegressor,ok,3.0,0.8620335269182129,1186.9298256833,84.0,87.0,45.7,,((-0.2019267827) + (1.0224553347 * (((((((0.4737652242 * X1) / cos(((-1.4650906324) * X2))) * (cos((26.4045333862 * X1)) + cos(((-19.5117988586) * X3)))) - ((((-0.0162299164) * X3) - 0.2219646424) + (cos(((-19.4138946533) * X3)) ^ 2))) * ((sin((13.8827505112 * X2)) * ((((-0.0394802839) * X3) - 0.5671539307) + (cos((27.9084415436 * X1)) ^ 2))) - (((17.9863605499 * X3) ^ 2) * ((0.0002883526 * X1) / exp((1.0266466141 * X2)))))) / sin((sin(sin(sin(((-32.2799873352) * X1)))) + cos(exp((1.3025548458 * X2)))))) * cos((31.6225166321 * X1)))))
0.01,557_analcatdata_apnea1,OperonRegressor,ok,3.0,0.5350863103271393,2178.835432361123,92.0,94.0,52.4,,((-0.1836722344) + (1.0324860811 * ((((((((-8.2533016205) * X1) + ((-3.7384107113) * X3)) - cos((2.1357550621 * X1))) * sin((((-3.6223418713) * X3) ^ 2))) - (((-15.3416709900) * X1) + (2.0393121243 * X3))) / (cos((0.2195381671 * X1)) * sin((((-5.1152896881) * X1) - (((-4.1106944084) * X3) ^ 2))))) * (((((sin(((-52.6388664246) * X2)) * cos((2.8541040421 * X1))) - (((((-0.1427443177) * X1) + (0.0025116918 * X3)) - sin(((-4.7584438324) * X2))) * sin(cos(((-51.3257942200) * X2))))) - ((0.0741144866 * X1) + ((-0.0003358930) * X3))) * sin(((-0.0023085051) * X2))) / cos((2.1418678761 * X1))))))
0.1,557_analcatdata_apnea1,OperonRegressor,ok,3.0,0.2660605674674203,2737.5897923401394,90.0,90.0,50.0,,((-0.1955610365) + (1.0716400146 * ((((((exp(sin((9.0561647415 * X2))) * cos((3.2802805901 * X1))) + ((-0.2760373056) * X2)) * (((exp((0.2492474765 * X3)) * cos((1.2309751511 * X1))) + (0.8168752193 * X2)) * sin(sin(sin(((-2.1624577045) * X1)))))) * ((1.7688646317 * X1) + (1.9476633072 * X2))) + (0.0045508295 * X3)) * ((((cos((exp((1.6301219463 * X3)) - sin((9.1006736755 * X2)))) + (0.9449980855 * X2)) * ((((-18.1001434326) * X1) - sin(((-2.9601840973) * X1))) * sin(((-6.8833656311) * X2)))) / 9.7771043777) * ((2.4070138931 * X1) + ((-4.6411867142) * X1))))))
0.0,557_analcatdata_apnea1,ffx,ok,3.0,0.8336803081880523,1303.197078651742,341.0,385.0,6.8,,"-0.145 + 90.5*max(0,X1-0.999) * max(0,X0-1.06) - 18.2*abs(X1) * max(0,X0-1.06) - 16.3*abs(X0) * max(0,X1-0.999) + 15.6*max(0,0.629-X1) * max(0,X0-1.06) + 13.9*max(0,0.685-X0) * max(0,X1-0.999) - 9.29*max(0,X2-1.10) * max(0,X1-0.999) - 9.19*abs(X0) * max(0,X0-1.06) - 7.05*max(0,X2-1.10) * max(0,X0-1.06) - 6.45*max(0,X1-0.999) - 3.59*max(0,X0-1.06) + 2.95*abs(X1) * abs(X0) - 2.94*max(0,0.629-X1) * abs(X0) + 2.78*max(0,0.629-X1) * max(0,0.685-X0) - 2.16*max(0,0.685-X0) * abs(X1) - 2.03*max(0,0.629-X1) + 1.79*max(0,X0+0.449) * max(0,X0-1.06) - 1.73*max(0,X0+0.449) * max(0,X1-0.999) + 1.69*max(0,X2-1.10) * abs(X1) - 1.59*max(0,0.629-X1) * max(0,X2-1.10) + 1.45*abs(X0) + 0.987*max(0,X0+0.449) * abs(X1) + 0.967*max(0,X0+0.449) * max(0,X2-1.10) + 0.913*max(0,X2-1.10) * abs(X0) + 0.781*max(0,X0+0.449) * abs(X0) + 0.693*abs(X1) - 0.652*max(0,0.685-X0) * max(0,X2-1.10) + 0.556*max(0,X0+0.449) - 0.476*max(0,0.685-X0) * abs(X0) + 0.342*max(0,X2-1.10) - 0.285*max(0,X1+0.481) - 0.238*max(0,0.685-X0) + 0.169*max(0,0.629-X1) * abs(X1) - 0.164*abs(X1) * max(0,X1-0.999) + 0.127*max(0,0.301-X2) + 0.0901*max(0,X2+0.502) - 0.0409*max(0,-0.100-X2)"
0.001,557_analcatdata_apnea1,ffx,ok,3.0,0.8347943736555504,1298.825118050246,341.0,385.0,9.6,,"-0.142 + 90.5*max(0,X1-0.999) * max(0,X0-1.06) - 18.2*abs(X1) * max(0,X0-1.06) - 16.3*abs(X0) * max(0,X1-0.999) + 15.6*max(0,0.629-X1) * max(0,X0-1.06) + 13.9*max(0,0.685-X0) * max(0,X1-0.999) - 9.26*max(0,X2-1.10) * max(0,X1-0.999) - 9.20*abs(X0) * max(0,X0-1.06) - 7.03*max(0,X2-1.10) * max(0,X0-1.06) - 6.45*max(0,X1-0.999) - 3.60*max(0,X0-1.06) + 2.95*abs(X1) * abs(X0) - 2.95*max(0,0.629-X1) * abs(X0) + 2.78*max(0,0.629-X1) * max(0,0.685-X0) - 2.16*max(0,0.685-X0) * abs(X1) - 2.03*max(0,0.629-X1) + 1.80*max(0,X0+0.449) * max(0,X0-1.06) - 1.73*max(0,X0+0.449) * max(0,X1-0.999) + 1.69*max(0,X2-1.10) * abs(X1) - 1.58*max(0,0.629-X1) * max(0,X2-1.10) + 1.45*abs(X0) + 0.987*max(0,X0+0.449) * abs(X1) + 0.966*max(0,X0+0.449) * max(0,X2-1.10) + 0.908*max(0,X2-1.10) * abs(X0) + 0.781*max(0,X0+0.449) * abs(X0) + 0.694*abs(X1) - 0.647*max(0,0.685-X0) * max(0,X2-1.10) + 0.556*max(0,X0+0.449) - 0.476*max(0,0.685-X0) * abs(X0) + 0.339*max(0,X2-1.10) - 0.287*max(0,X1+0.481) - 0.239*max(0,0.685-X0) + 0.170*max(0,0.629-X1) * abs(X1) - 0.165*abs(X1) * max(0,X1-0.999) + 0.128*max(0,0.301-X2) + 0.0901*max(0,X2+0.502) - 0.0413*max(0,-0.100-X2)"
0.01,557_analcatdata_apnea1,ffx,ok,3.0,0.8319279284024851,1310.044470855226,341.0,385.0,7.1,,"-0.265 + 90.7*max(0,X1-0.999) * max(0,X0-1.06) - 18.2*abs(X1) * max(0,X0-1.06) - 16.3*abs(X0) * max(0,X1-0.999) + 15.6*max(0,0.629-X1) * max(0,X0-1.06) + 13.9*max(0,0.685-X0) * max(0,X1-0.999) - 9.05*abs(X0) * max(0,X0-1.06) - 8.96*max(0,X2-1.10) * max(0,X1-0.999) - 6.80*max(0,X2-1.10) * max(0,X0-1.06) - 6.56*max(0,X1-0.999) - 3.29*max(0,X0-1.06) + 2.95*abs(X1) * abs(X0) - 2.95*max(0,0.629-X1) * abs(X0) + 2.79*max(0,0.629-X1) * max(0,0.685-X0) - 2.16*max(0,0.685-X0) * abs(X1) - 1.89*max(0,0.629-X1) - 1.78*max(0,X0+0.449) * max(0,X1-0.999) + 1.63*max(0,X2-1.10) * abs(X1) - 1.53*max(0,0.629-X1) * max(0,X2-1.10) + 1.41*abs(X0) + 1.39*max(0,X0+0.449) * max(0,X0-1.06) + 0.990*max(0,X0+0.449) * abs(X1) + 0.962*max(0,X0+0.449) * max(0,X2-1.10) + 0.860*max(0,X2-1.10) * abs(X0) + 0.854*max(0,X0+0.449) * abs(X0) + 0.712*abs(X1) - 0.599*max(0,0.685-X0) * max(0,X2-1.10) + 0.514*max(0,X0+0.449) - 0.455*max(0,0.685-X0) * abs(X0) + 0.304*max(0,X2-1.10) - 0.272*abs(X1) * max(0,X1-0.999) - 0.255*max(0,0.685-X0) - 0.161*max(0,X1+0.481) + 0.125*max(0,0.301-X2) + 0.110*max(0,0.629-X1) * abs(X1) + 0.0877*max(0,X2+0.502) - 0.0393*max(0,-0.100-X2)"
0.1,557_analcatdata_apnea1,ffx,timeout,,,,,,,wall clock > 3900s,
0.0,560_bodyfat,ITEARegressor,ok,14.0,0.8808643109099227,2.517644776162564,2.0,43.0,2435.2,,-1154.633*tanh(x_0) + -16198126.96*tanh(x_0**-1 * x_2 * x_4**-1 * x_5 * x_6 * x_8**-1 * x_9**-1 * x_10**-1 * x_11**-1 * x_12 * x_13) + 16199051.046
0.001,560_bodyfat,ITEARegressor,ok,14.0,0.879699770574931,2.5299197248292304,2.0,31.0,2427.6,,-466.738*log(x_0) + 12634769.809*exp(x_3**-1 * x_5**-1 * x_6**-1 * x_7**-1 * x_9 * x_13**-1) + -12634725.629
0.01,560_bodyfat,ITEARegressor,ok,14.0,0.8848296995818109,2.4753907465492504,2.0,33.0,2420.4,,-609.585*cos(x_0**-1) + -56264342.892*cos(x_0 * x_2**-1 * x_4 * x_7**-1 * x_8 * x_9**-1 * x_10**-1) + 56264717.605
0.1,560_bodyfat,ITEARegressor,ok,14.0,0.8160228604055269,3.1286389263105607,2.0,37.0,2418.5,,468.715*log(x_0**-1) + 26617295.802*exp(x_0**-1 * x_3**-1 * x_4**-1 * x_5**-1 * x_6**-1 * x_9 * x_13**-1) + -26617254.589
0.0,560_bodyfat,MRGPRegressor,error,,,,,,,ValueError: Input contains NaN.,
0.001,560_bodyfat,MRGPRegressor,error,,,,,,,ValueError: Input contains NaN.,
0.01,560_bodyfat,MRGPRegressor,ok,14.0,0.8775691204477147,2.5522252328339574,413.0,137.0,1835.0,,"div(add(div(log(add(X13, X1)), quart(quart(log(log(quart(log(log(square(mul(mul(cos(X2), exp(X1)), square(quart(log(log(square(X13))))))))))))))), add(log(exp(div(log(log(sub(sin(mul(X8, X14)), sqrt(X11)))), exp(cos(X6))))), mul(log(X3), mul(X5, div(add(div(log(sqrt(log(X4))), log(exp(X12))), add(log(exp(div(X1, exp(cos(quart(X13)))))), mul(log(X4), mul(X4, div(log(log(add(square(X4), square(X3)))), div(cos(log(X7)), log(X6))))))), div(cos(log(sin(div(cos(log(sin(exp(log(div(add(X14, add(X12, X4)), div(cos(exp(X10)), log(mul(X1, log(X4)))))))))), log(sub(X1, sqrt(X11))))))), log(mul(exp(X9), log(X4))))))))), div(cos(log(X1)), log(mul(mul(mul(X11, X6), sin(X1)), square(cube(X1))))))"
0.1,560_bodyfat,MRGPRegressor,ok,14.0,0.7291203987339705,3.796309957279908,407.0,135.0,3098.2,,"div(add(div(div(mul(X3, X4), mul(X7, div(mul(cos(div(log(X13), X9)), sub(cos(sin(X4)), cube(log(X1)))), div(sub(mul(X1, mul(X4, div(X9, X3))), X2), sin(sub(add(X9, X3), log(X12))))))), quart(mul(X3, X4))), add(div(add(add(add(X8, X7), log(log(X1))), cos(add(cube(X14), X6))), log(mul(quart(square(add(X4, X1))), X12))), mul(log(log(sub(X13, X14))), mul(X4, div(sin(X1), X10))))), div(add(div(add(add(add(X8, X8), log(log(add(add(add(X8, X8), log(X13)), cos(cube(X5)))))), cos(add(cube(X14), X2))), log(mul(quart(square(add(X4, X7))), X12))), cos(add(add(div(X1, quart(cos(X1))), add(log(exp(X10)), X1)), sqrt(square(log(X4)))))), log(mul(exp(X9), cos(X10)))))"
0.0,560_bodyfat,OperonRegressor,ok,14.0,-0.4807298001249369,8.875879992962213,96.0,99.0,60.3,,(0.0057217376 + (1.0000227690 * (((((((((-0.3672698438) * X9) ^ 2) * (0.2223619521 * X6)) - (0.0242761262 * X6)) - (1.0092217922 * X1)) - (((cos(((-842.1398315430) * X4)) * (0.1105403975 * X6)) - (((-0.0334880836) * X6) - (cos(((-827.8106689453) * X4)) * ((-0.0797395706) * X6)))) * cos(((3.5806522369 * X9) + (3.5930826664 * X1))))) + (((((-17.0713672638) * X9) + ((-31.0847206116) * X1)) * (0.0014878177 * X6)) - (((cos(((-842.5471801758) * X4)) * (0.2447295040 * X6)) - (((-0.1078176498) * X5) - (cos(((-828.1165771484) * X4)) * ((-0.2078153342) * X6)))) ^ 2))) * cos(((((-0.3253023624) * X9) ^ 2) + (0.0658398122 * X1))))))
0.001,560_bodyfat,OperonRegressor,error,,,,,,,ValueError: Input contains infinity or a value too large for dtype('float64').,
0.01,560_bodyfat,OperonRegressor,ok,14.0,0.9615625175381212,1.43004920464339,94.0,97.0,58.8,,(0.0000038475 + (0.9999988675 * ((((((3.2302057743 * X4) + (3.3973429203 * X5)) - (1.7801662683 * X10)) / (((-2585.9851074219) * X14) - (1245.8907470703 * X1))) + ((exp(exp((((-6.3433847427) + (0.5519309044 * X5)) + (2.3011329174 * X1)))) + ((-1.0167371035) * X1)) - ((-0.0062516038) * X2))) - (((((0.0888302773 + ((-0.3369150162) * X9)) + (0.2106311023 * X14)) ^ 2) ^ 2) - ((((((0.1453873962 * X14) + ((-0.1379720867) * X9)) - (0.0342687443 * X5)) - (0.0452083237 * X10)) ^ 2) - (((1.0148613453 + (0.0186739359 * X9)) - (((14.3238868713 * X14) + ((-18.7087421417) * X9)) * (0.0006193604 * X4))) - (0.0063367351 * X14)))))))
0.1,560_bodyfat,OperonRegressor,ok,14.0,0.6474753931476374,4.330801033616038,92.0,93.0,57.2,,(0.0009162578 + (1.0012584925 * ((((cos(((-5.5323376656) * X4)) - (((0.1379576027 * X9) - ((-0.1431069076) * X6)) ^ 2)) - (((cos(((-8.1798810959) * X4)) + (0.5270782113 * X1)) * (0.8923462033 - (((-0.2048796564) * X3) - ((-0.1656747311) * X11)))) - ((cos(((-7.3347086906) * X4)) * ((0.1681589037 * X7) - ((-0.0050942376) * X4))) - (0.0102242641 * X10)))) - sin(((sin((4.4467878342 * X1)) - ((-0.6017645001) * X1)) - sin((4.6353130341 * X1))))) - (cos(((-5.6705036163) * X4)) + ((sin(sin((5.6089692116 * X1))) * ((0.1353223920 * X7) - ((-0.1581538618) * X1))) - cos(((-8.0871658325) * X4)))))))
0.0,560_bodyfat,ffx,ok,14.0,0.6551193935812722,4.283590039458572,526.0,602.0,16.3,,"-0.441 - 8.00*max(0,-0.286-X1) * max(0,X0-2.13) - 3.76*max(0,-0.879-X1) * max(0,-1.39-X5) - 1.38*max(0,-0.286-X1) * max(0,X6-1.99) + 1.22*max(0,-1.76-X4) - 0.862*max(0,-1.76-X4) * max(0,-1.83-X12) + 0.741*max(0,-0.557-X9) * max(0,-1.03-X4) + 0.584*max(0,X0-1.42) * max(0,-1.83-X12) + 0.579*max(0,-1.56-X11) - 0.576*X0 + 0.517*max(0,-1.000-X7) * max(0,-1.03-X4) - 0.491*max(0,0.0559-X8) * max(0,-1.03-X4) - 0.366*max(0,-0.879-X1) * max(0,-1.000-X7) + 0.347*max(0,-0.286-X1) * max(0,-1.39-X5) - 0.308*max(0,X0-1.42) * max(0,-0.286-X1) - 0.275*max(0,X9-1.48) * max(0,X4-1.90) + 0.217*max(0,1.42-X0) - 0.215*abs(X8) * max(0,-1.03-X4) + 0.198*max(0,0.712-X0) - 0.180*max(0,-1.03-X4) * X0 - 0.105*max(0,-1.11-X6) + 0.0998*max(0,X11-1.73) - 0.0969*max(0,-0.635-X8) + 0.0962*max(0,-1.14-X2) + 0.0750*max(0,-0.706-X10) - 0.0685*max(0,-0.547-X5) + 0.0570*max(0,-1.08-X12) + 0.0510*max(0,-0.703-X0) + 0.0505*max(0,-0.189-X7) * max(0,-0.286-X1) - 0.0494*max(0,-0.286-X1) * max(0,-1.03-X4) - 0.0485*max(0,-0.246-X11) + 0.0468*max(0,-0.286-X1) * max(0,0.0559-X8) - 0.0453*max(0,-0.286-X1) * max(0,-1.08-X12) - 0.0451*max(0,-1.24-X9) - 0.0367*max(0,-0.333-X6) - 0.0341*max(0,X0-0.00465) + 0.0327*max(0,-0.306-X13) + 0.0324*max(0,-0.557-X9) * max(0,0.0559-X8) - 0.0172*max(0,-0.905-X11) - 0.0111*max(0,-0.286-X1) * X0 + 0.00942*max(0,-0.557-X9) * X0 + 0.00828*max(0,X10+0.706) - 0.00777*abs(X10) - 0.00694*max(0,X9-1.48) * X0 + 0.00622*max(0,X5-1.14) - 0.00578*max(0,0.308-X1) + 0.00573*max(0,X1+0.286) - 0.00546*max(0,X8-2.13) + 0.00507*max(0,-0.557-X9) * max(0,-0.286-X1) - 0.00485*max(0,1.50-X1) - 0.00451*abs(X2) - 0.00430*max(0,X4+1.03) + 0.00413*max(0,X13+0.306) - 0.00381*max(0,-1.03-X4) + 0.00216*max(0,-1.41-X0) - 0.00182*max(0,X3+1.29) - 0.00117*max(0,X7-1.43) * max(0,-7.30-X3) - 0.00108*abs(X8) - 0.00106*max(0,X9-1.48) * max(0,-7.30-X3) - 0.00101*abs(X12) - 2.21e-5*max(0,X8-1.44) * max(0,-7.30-X3)"
0.001,560_bodyfat,ffx,ok,14.0,-4692.432687900724,499.7108856211316,564.0,641.0,25.1,,"-0.844 + 81.3*max(0,X8-0.0559) * max(0,-1.08-X12) - 9.64*max(0,-0.286-X1) * max(0,X0-2.13) - 1.53*max(0,-0.286-X1) * max(0,X6-1.99) + 1.37*max(0,-1.41-X0) * max(0,0.0559-X8) + 1.28*max(0,-1.000-X7) * max(0,-1.03-X4) + 1.11*max(0,-1.76-X4) + 1.06*max(0,-0.286-X1) * max(0,-1.39-X5) - 0.955*max(0,-1.76-X4) * max(0,-1.83-X12) + 0.690*max(0,-0.879-X1) * max(0,-1.39-X5) + 0.541*max(0,-1.56-X11) - 0.475*max(0,0.0559-X8) * max(0,-1.03-X4) - 0.431*X0 - 0.404*max(0,-0.879-X1) * max(0,-1.000-X7) + 0.311*max(0,2.13-X0) + 0.248*max(0,0.712-X0) - 0.192*abs(X8) * max(0,-1.03-X4) + 0.177*max(0,-1.08-X12) - 0.150*max(0,-0.879-X1) * max(0,-1.08-X12) - 0.144*max(0,X0-1.42) * max(0,-0.286-X1) - 0.144*max(0,-0.635-X8) + 0.125*max(0,-1.14-X2) + 0.115*max(0,X0-1.42) * max(0,-1.83-X12) + 0.112*max(0,-0.879-X1) * max(0,-0.189-X7) + 0.106*max(0,-0.557-X9) + 0.101*max(0,-0.706-X10) - 0.0904*max(0,-0.547-X5) - 0.0848*max(0,-1.24-X9) - 0.0805*max(0,-1.11-X6) - 0.0659*max(0,-0.189-X7) * max(0,-1.39-X5) - 0.0589*max(0,-0.246-X11) - 0.0523*max(0,-0.333-X6) - 0.0497*max(0,X0-0.00465) + 0.0402*max(0,-0.189-X7) * X0 + 0.0390*max(0,X11-1.73) - 0.0382*max(0,-0.420-X2) + 0.0374*max(0,-1.41-X0) + 0.0344*max(0,-0.703-X0) + 0.0305*max(0,-1.000-X7) + 0.0300*max(0,-0.286-X1) * max(0,0.0559-X8) + 0.0269*max(0,X9-1.48) * max(0,X10-1.66) - 0.0168*abs(X10) + 0.0163*max(0,0.0559-X8) * X0 + 0.0161*max(0,0.434-X4) + 0.0154*max(0,-0.306-X13) - 0.0151*abs(X8) * max(0,0.0559-X8) - 0.0148*max(0,-0.286-X1) * X0 + 0.0114*max(0,X10+0.706) + 0.0113*max(0,X10-1.66) * abs(X8) + 0.00983*max(0,-0.879-X1) * max(0,X8-1.44) - 0.00934*max(0,0.308-X1) - 0.00805*max(0,X2+0.420) + 0.00606*max(0,X10-1.66) - 0.00580*max(0,X8-0.0559) * max(0,X0-1.42) - 0.00562*abs(X8) + 0.00486*max(0,1.42-X0) + 0.00442*max(0,X1+0.286) + 0.00403*abs(X9) - 0.00373*max(0,0.478-X10) + 0.00360*abs(X4) + 0.00245*max(0,X13+0.306) - 0.00200*abs(X11) - 0.00199*max(0,X8-0.0559) * X0 - 0.00194*max(0,X4-1.90) + 0.00153*max(0,X6-0.441) + 0.00126*abs(X5) - 0.000147*abs(X3) - 1.68e-5*X3**2"
0.01,560_bodyfat,ffx,ok,14.0,-474.9887585174595,159.13725455857528,700.0,805.0,17.7,,"-0.139 + 10.9*max(0,X11-1.73) * max(0,X2-2.44) + 2.21*max(0,X11-1.73) * max(0,-1.03-X4) + 1.37*max(0,-1.14-X2) * max(0,-1.03-X4) - 1.09*max(0,-0.635-X8) * max(0,-1.03-X4) - 1.09*max(0,-1.39-X5) * max(0,-1.76-X4) + 0.997*max(0,-1.76-X4) + 0.918*max(0,X1-0.902) * max(0,-1.39-X5) - 0.757*X0 - 0.716*max(0,-1.39-X5) * max(0,-1.03-X4) - 0.617*max(0,X0-1.42) * max(0,-1.03-X4) + 0.527*max(0,-1.24-X9) * max(0,-1.03-X4) - 0.526*max(0,-1.24-X9) * max(0,-1.76-X4) + 0.446*max(0,-1.39-X5) * max(0,X0-1.42) + 0.410*max(0,-1.56-X11) + 0.407*max(0,X11-1.73) * max(0,X7-2.24) - 0.339*max(0,X1-2.09) * max(0,-1.08-X12) - 0.316*max(0,-1.76-X4) * max(0,-1.83-X12) + 0.314*max(0,-1.39-X5) - 0.271*max(0,X1-0.902) * max(0,-1.14-X2) - 0.262*max(0,-1.03-X4) - 0.249*max(0,-0.635-X8) + 0.233*max(0,0.712-X0) + 0.232*max(0,-0.635-X8) * max(0,-1.08-X12) - 0.190*max(0,X0-1.42) + 0.181*max(0,X2-2.44) - 0.176*max(0,X6-1.99) - 0.138*max(0,-1.24-X9) * max(0,-1.14-X2) + 0.133*max(0,-1.08-X12) + 0.127*max(0,-0.557-X9) - 0.124*max(0,-1.24-X9) + 0.120*max(0,-0.635-X8) * X0 + 0.113*max(0,X1-0.902) * max(0,-0.635-X8) - 0.105*max(0,-0.547-X5) + 0.0983*max(0,X11-1.73) * max(0,X0-1.42) + 0.0912*max(0,-1.000-X7) - 0.0779*max(0,-1.24-X9) * max(0,X1-0.902) + 0.0765*max(0,-1.08-X13) - 0.0753*max(0,X4-1.90) - 0.0677*max(0,-0.420-X2) + 0.0600*max(0,-0.706-X10) - 0.0589*max(0,X0-0.00465) + 0.0459*max(0,-1.39-X5) * max(0,X0-2.13) + 0.0457*max(0,-0.703-X0) - 0.0417*max(0,-0.246-X11) + 0.0362*max(0,-0.297-X4) - 0.0320*X0 * max(0,X2-2.44) + 0.0279*max(0,X13-1.25) - 0.0270*max(0,-0.333-X6) + 0.0268*max(0,X7-1.43) - 0.0215*max(0,X6-1.21) + 0.0205*max(0,X1-0.902) + 0.0197*max(0,X5-1.99) + 0.0192*max(0,-0.306-X13) + 0.0187*max(0,0.298-X5) - 0.0166*max(0,X10-1.66) * X0 + 0.0160*max(0,X11-1.73) * max(0,X7-1.43) + 0.0157*max(0,X6-0.441) - 0.0154*max(0,X5-1.14) - 0.0105*max(0,X4-1.16) + 0.0100*max(0,X9+0.557) - 0.00925*X8**2 - 0.00785*max(0,X3+4.29) - 0.00773*max(0,-1.11-X6) - 0.00769*max(0,-0.334-X12) - 0.00743*max(0,X10-0.478) - 0.00706*max(0,X12+0.334) + 0.00675*max(0,X4-0.434) + 0.00513*max(0,X11-1.73) * max(0,X10-1.66) - 0.00481*max(0,0.308-X1) + 0.00434*max(0,X1-0.902) * X0 + 0.00349*max(0,X10-1.66) * max(0,X7-1.43) - 0.00301*max(0,0.478-X10) + 0.00279*max(0,X11+0.905) + 0.00257*max(0,X13+0.306) + 0.00185*max(0,-0.879-X1) - 0.00104*max(0,X11-1.73) * max(0,X1-1.50) + 0.000393*max(0,X11-1.73) * max(0,-0.635-X8) + 0.000182*max(0,1.43-X7) - 2.06e-5*max(0,X3+5.80) - 1.01e-5*max(0,X11-1.73) * max(0,X1-0.902)"
